created,modified,id,signalman_id,status,longitude,latitude,altitude
25:32.9,25:32.9,28919,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:34.3,25:34.3,28920,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:42.2,25:42.2,28921,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7852576,32.0910523,35.21850472
25:42.9,25:42.9,28922,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:44.3,25:44.3,28923,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:45.3,25:45.3,28924,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78527702,32.09102351,11.10494614
25:52.9,25:52.9,28925,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
25:54.3,25:54.3,28926,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
25:57.2,25:57.2,28927,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7853376,32.0909791,39.77368076
26:00.6,26:00.6,28928,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78550275,32.09098424,11.07894516
26:03.0,26:03.0,28929,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:04.4,26:04.4,28930,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:12.2,26:12.2,28931,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7855962,32.0909701,38.90004733
26:13.0,26:13.0,28932,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:14.3,26:14.3,28933,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:16.4,26:16.4,28934,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78568145,32.09095038,11.39797592
26:22.8,26:22.8,28935,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:24.4,26:24.4,28936,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:27.2,26:27.2,28937,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7857959,32.0909881,38.7089833
26:31.1,26:31.1,28938,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78592092,32.09095004,10.40755844
26:32.9,26:32.9,28939,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:34.4,26:34.4,28940,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:42.1,26:42.1,28941,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7859536,32.0909954,31.30780919
26:42.9,26:42.9,28942,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:44.3,26:44.3,28943,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:46.5,26:46.5,28944,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78614338,32.09100943,10.52352524
26:53.0,26:53.0,28945,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
26:54.4,26:54.4,28946,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
26:57.1,26:57.1,28947,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7862032,32.0909712,33.06399119
27:01.8,27:01.8,28948,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78636575,32.09097716,10.64712143
27:03.0,27:03.0,28949,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:04.3,27:04.3,28950,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:12.2,27:12.2,28951,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.786482,32.0910109,28.61139706
27:13.0,27:13.0,28952,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:14.4,27:14.4,28953,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:18.7,27:18.7,28954,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78651201,32.09109371,9.951808929
27:22.9,27:22.9,28955,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:24.3,27:24.3,28956,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:27.1,27:27.1,28957,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7865114,32.091136,30.6213948
27:33.0,27:33.0,28958,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:33.0,27:33.0,28959,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78648813,32.09131281,9.914516449
27:34.3,27:34.3,28960,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:42.3,27:42.3,28961,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7865034,32.0913322,37.22735144
27:42.9,27:42.9,28962,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:44.3,27:44.3,28963,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:49.0,27:49.0,28964,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78644974,32.09148719,10.25826645
27:53.0,27:53.0,28965,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
27:54.3,27:54.3,28966,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
27:57.1,27:57.1,28967,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7864203,32.0915821,55.18630254
28:03.0,28:03.0,28968,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
28:03.6,28:03.6,28969,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78639123,32.09170412,11.22494125
28:04.3,28:04.3,28970,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
28:12.2,28:12.2,28971,5f20ab04-5080-4612-b49d-c5a34844f282,enabled,34.7863215,32.0917652,32.21024406
28:13.0,28:13.0,28972,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
28:14.4,28:14.4,28973,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
28:19.7,28:19.7,28974,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78625209,32.09179967,11.05135727
28:23.0,28:23.0,28975,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
28:24.4,28:24.4,28976,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
28:33.1,28:33.1,28977,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.09188894,18.37435532
28:34.3,28:34.3,28978,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78547442,32.09279209,4.319667816
28:34.5,28:34.5,28979,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78631387,32.0918169,12.25411606
00:17.6,00:17.6,28980,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285044,40.22170454,1133.408258
00:32.7,00:32.7,28981,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285711,40.22169951,1133.351793
00:47.6,00:47.6,28982,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285812,40.22169953,1133.368713
01:02.7,01:02.7,28983,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285809,40.22169888,1133.362658
01:17.6,01:17.6,28984,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285333,40.22170224,1133.181458
01:32.7,01:32.7,28985,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50284888,40.22170456,1133.062677
01:47.6,01:47.6,28986,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285318,40.22170228,1133.030823
02:02.7,02:02.7,28987,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,44.50285975,40.22169785,1133.055651
04:09.9,04:09.9,28988,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
04:25.1,04:25.1,28989,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
04:40.1,04:40.1,28990,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
04:55.2,04:55.2,28991,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
05:10.3,05:10.3,28992,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
05:25.3,05:25.3,28993,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
05:40.4,05:40.4,28994,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
05:55.6,05:55.6,28995,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
06:10.6,06:10.6,28996,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
06:25.7,06:25.7,28997,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
06:40.7,06:40.7,28998,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
06:55.9,06:55.9,28999,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
07:10.9,07:10.9,29000,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
07:26.0,07:26.0,29001,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
07:41.1,07:41.1,29002,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
07:56.2,07:56.2,29003,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
08:11.2,08:11.2,29004,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
08:26.3,08:26.3,29005,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
08:41.4,08:41.4,29006,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
08:56.6,08:56.6,29007,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
09:11.6,09:11.6,29008,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
09:26.7,09:26.7,29009,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
09:41.7,09:41.7,29010,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
09:56.9,09:56.9,29011,6c8dce56-da40-4c5e-9bba-eedc513fe4c9,enabled,34.78634555,32.091889,0
